Fecha,Nemónico,ISIN,Emisor,Moneda,P. Limpio (%),TIR %,Origen(*),Spreads,P. Limpio (monto),P. Sucio (monto),I.C. (monto),F. Vencimiento,F. Emisión,Cupón,Margen_Libor (%),TIR % S/Opc,Rating,Ult. Cupón,Prox. Cupón,Duración
13/01/2016,BRIPL3BC2U,PEP14300M123,BCO RIPLEY,PEN,98.365,7.734,,2.807,983.649,989.946,6.297,5/12/2016,5/6/2013,5.813,0,7.734,A+,5/12/2015,5/6/2016,0.894
13/01/2016,BRIPL3BC3A,PEP14300M131,BCO RIPLEY,PEN,98.504,8.295,,3.205,985.036,1003.314,18.278,11/4/2017,11/10/2013,7,0,8.295,A+,11/10/2015,11/4/2016,1.21
13/01/2016,BRIPL4BC1A,PEP14300M149,BCO RIPLEY,PEN,97.605,7.681,,2.505,976.049,981.243,5.194,12/6/2017,12/12/2014,5.844,0,7.681,A+,12/12/2015,12/6/2016,1.39
13/01/2016,BRIPL4BC1B,PEP14300M156,BCO RIPLEY,PEN,97.118,8.278,,2.908,971.178,984.901,13.722,29/10/2017,29/04/2015,6.5,0,8.278,A+,29/10/2015,29/04/2016,1.724
13/01/2016,BRIPL4CD1C,PEP14300Q561,BCO RIPLEY,PEN,97.488,6.295,,2.027,974.883,974.883,0,11/6/2016,17/06/2015,0,0,6.295,,17/06/2015,11/6/2016,0.417
13/01/2016,BRIPL4CD1D,PEP14300Q579,BCO RIPLEY,PEN,94.909,7.187,,2.629,949.092,949.092,0,10/10/2016,16/10/2015,0,0,7.187,,16/10/2015,10/10/2016,0.753
13/01/2016,CD06ABR17,CD06ABR17,BCRP,PEN,94.16,4.943,,0,941.601,941.601,0,6/4/2017,28/10/2015,0,0,4.943,,28/10/2015,6/4/2017,1.247
13/01/2016,CD06OCT16,CD06OCT16,BCRP,PEN,96.754,4.549,,0,967.543,967.543,0,6/10/2016,29/10/2015,0,0,4.549,,29/10/2015,6/10/2016,0.742
13/01/2016,CD07ABR16,CD07ABR16,BCRP,PEN,99.056,4.1,Mercado,0,990.557,990.557,0,7/4/2016,26/10/2015,0,0,4.1,,26/10/2015,7/4/2016,0.236
13/01/2016,CD08JUN17,CD08JUN17,BCRP,PEN,93.211,5.068,,0,932.106,932.106,0,8/6/2017,30/12/2015,0,0,5.068,,30/12/2015,8/6/2017,1.422
13/01/2016,CD08SET16,CD08SET16,BCRP,PEN,97.13,4.484,,0,971.299,971.299,0,8/9/2016,24/09/2015,0,0,4.484,,24/09/2015,8/9/2016,0.664
13/01/2016,CD09FEB17,CD09FEB17,BCRP,PEN,94.984,4.827,,0,949.839,949.839,0,9/2/2017,26/08/2015,0,0,4.827,,26/08/2015,9/2/2017,1.092
13/01/2016,CD09JUN16,CD09JUN16,BCRP,PEN,98.298,4.264,,0,982.981,982.981,0,9/6/2016,28/12/2015,0,0,4.264,,28/12/2015,9/6/2016,0.411
13/01/2016,CD09MAR17,CD09MAR17,BCRP,PEN,94.575,4.886,,0,945.745,945.745,0,9/3/2017,30/09/2015,0,0,4.886,,30/09/2015,9/3/2017,1.169
13/01/2016,CD10JUN16,CD10JUN16,BCRP,PEN,98.286,4.266,,0,982.858,982.858,0,10/6/2016,15/12/2015,0,0,4.266,,15/12/2015,10/6/2016,0.414
13/01/2016,CD10MAR16,CD10MAR16,BCRP,PEN,99.377,4.029,,0,993.765,993.765,0,10/3/2016,16/12/2015,0,0,4.029,,16/12/2015,10/3/2016,0.158
13/01/2016,CD10NOV16,CD10NOV16,BCRP,PEN,96.275,4.629,,0,962.752,962.752,0,10/11/2016,26/11/2015,0,0,4.629,,26/11/2015,10/11/2016,0.839
13/01/2016,CD11AGO16,CD11AGO16,BCRP,PEN,97.498,4.418,,0,974.981,974.981,0,11/8/2016,27/08/2015,0,0,4.418,,27/08/2015,11/8/2016,0.586
13/01/2016,CD11FEB16,CD11FEB16,BCRP,PEN,99.69,3.925,,0,996.903,996.903,0,11/2/2016,24/08/2015,0,0,3.925,,24/08/2015,11/2/2016,0.081
13/01/2016,CD11MAY17,CD11MAY17,BCRP,PEN,93.635,5.013,,0,936.354,936.354,0,11/5/2017,25/11/2015,0,0,5.013,,25/11/2015,11/5/2017,1.344
13/01/2016,CD12ENE17,CD12ENE17,BCRP,PEN,95.447,4.703,,0,954.473,954.473,0,12/1/2017,7/1/2016,0,0,4.703,,7/1/2016,12/1/2017,1.014
13/01/2016,CD12MAY16,CD12MAY16,BCRP,PEN,98.64,4.193,,0,986.401,986.401,0,12/5/2016,23/11/2015,0,0,4.193,,23/11/2015,12/5/2016,0.333
13/01/2016,CD13ABR16,CD13ABR16,BCRP,PEN,98.975,4.162,Mercado,0,989.746,989.746,0,13/04/2016,13/01/2016,0,0,4.162,,13/01/2016,13/04/2016,0.253
13/01/2016,CD13ENE16,CD13ENE16,BCRP,PEN,100,0,,0,1000,1000,0,13/01/2016,16/10/2015,0,0,0,,13/01/2016,,0
13/01/2016,CD13JUL17,CD13JUL17,BCRP,PEN,92.744,5.083,Mercado,0,927.438,927.438,0,13/07/2017,13/01/2016,0,0,5.083,,13/01/2016,13/07/2017,1.519
13/01/2016,CD14ABR16,CD14ABR16,BCRP,PEN,98.978,4.1,,0,989.783,989.783,0,14/04/2016,12/1/2016,0,0,4.1,,12/1/2016,14/04/2016,0.256
13/01/2016,CD14ENE16,CD14ENE16,BCRP,PEN,99.99,3.825,,0,999.896,999.896,0,14/01/2016,14/10/2015,0,0,3.825,,14/10/2015,14/01/2016,0.003
13/01/2016,CD14JUL16,CD14JUL16,BCRP,PEN,97.857,4.354,Mercado,0,978.57,978.57,0,14/07/2016,13/01/2016,0,0,4.354,,13/01/2016,14/07/2016,0.508
13/01/2016,CD15DIC16,CD15DIC16,BCRP,PEN,95.77,4.725,,0,957.703,957.703,0,15/12/2016,31/12/2015,0,0,4.725,,31/12/2015,15/12/2016,0.936
13/01/2016,CD17JUN16,CD17JUN16,BCRP,PEN,98.199,4.284,,0,981.988,981.988,0,17/06/2016,22/12/2015,0,0,4.284,,22/12/2015,17/06/2016,0.433
13/01/2016,CD21ENE16,CD21ENE16,BCRP,PEN,99.916,3.875,,0,999.156,999.156,0,21/01/2016,22/10/2015,0,0,3.875,,22/10/2015,21/01/2016,0.022
13/01/2016,CD23MAR16,CD23MAR16,BCRP,PEN,99.228,4.064,,0,992.285,992.285,0,23/03/2016,23/12/2015,0,0,4.064,,23/12/2015,23/03/2016,0.194
13/01/2016,CD23NOV16,CD23NOV16,BCRP,PEN,96.095,4.658,,0,960.947,960.947,0,23/11/2016,25/11/2015,0,0,4.658,,25/11/2015,23/11/2016,0.875
13/01/2016,CD24JUN16,CD24JUN16,BCRP,PEN,98.069,4.4,,0,980.692,980.692,0,24/06/2016,24/12/2015,0,0,4.4,,24/12/2015,24/06/2016,0.453
13/01/2016,CD25MAY16,CD25MAY16,BCRP,PEN,98.482,4.226,,0,984.824,984.824,0,25/05/2016,26/11/2015,0,0,4.226,,26/11/2015,25/05/2016,0.369
13/01/2016,CV20MAY16A,,BCRP,PEN,99.938,3.679,,,1004.267,1004.267,0,20/05/2016,23/11/2015,0,0,3.679,,23/11/2015,20/05/2016,0.356
13/01/2016,R04FEB16-1,R04FEB16-1,BCRP,PEN,103.935,0.605,,0.168,1039.35,1039.35,0,4/2/2016,4/11/2015,0,0,0.605,,4/11/2015,4/2/2016,0.059
13/01/2016,R05FEB16-1,R05FEB16-1,BCRP,PEN,103.753,0.707,,0.27,1037.534,1037.534,0,5/2/2016,5/11/2015,0,0,0.707,,5/11/2015,5/2/2016,0.062
13/01/2016,R08ABR16-1,R08ABR16-1,BCRP,PEN,99.845,0.65,,0.176,998.964,998.964,0,8/4/2016,8/1/2016,0,0,0.65,,8/1/2016,8/4/2016,0.239
13/01/2016,R08FEB16-1,R08FEB16-1,BCRP,PEN,103.414,0.775,,0.336,1034.135,1034.135,0,8/2/2016,6/11/2015,0,0,0.775,,6/11/2015,8/2/2016,0.07
13/01/2016,R10FEB16-1,R10FEB16-1,BCRP,PEN,103.329,0.8,,0.359,1033.291,1033.291,0,10/2/2016,10/11/2015,0,0,0.8,,10/11/2015,10/2/2016,0.075
13/01/2016,R11FEB16-1,R11FEB16-1,BCRP,PEN,102.668,0.86,,0.418,1026.685,1026.685,0,11/2/2016,13/11/2015,0,0,0.86,,13/11/2015,11/2/2016,0.078
13/01/2016,R12ABR16-1,R12ABR16-1,BCRP,PEN,99.854,0.585,,0.08,999.854,999.854,0,12/4/2016,12/1/2016,0,0,0.585,,12/1/2016,12/4/2016,0.25
13/01/2016,R12FEB16-1,R12FEB16-1,BCRP,PEN,103.072,0.778,,0.336,1030.715,1030.715,0,12/2/2016,12/11/2015,0,0,0.778,,12/11/2015,12/2/2016,0.081
13/01/2016,R13ABR16-1,R13ABR16-1,BCRP,PEN,99.848,0.604,Mercado,0.118,998.479,998.479,0,13/04/2016,13/01/2016,0,0,0.604,,13/01/2016,13/04/2016,0.253
13/01/2016,R13ENE16-1,R13ENE16-1,BCRP,PEN,100,0,,0.155,1057.698,1057.698,0,13/01/2016,13/10/2015,0,0,0,,13/01/2016,,0
13/01/2016,R14ENE16-1,R14ENE16-1,BCRP,PEN,105.817,0.716,,0.295,1058.167,1058.167,0,14/01/2016,14/10/2015,0,0,0.716,,14/10/2015,14/01/2016,0.003
13/01/2016,R21MAR16-1,R21MAR16-1,BCRP,PEN,101.095,0.687,,0.218,1010.946,1010.946,0,21/03/2016,21/12/2015,0,0,0.687,,21/12/2015,21/03/2016,0.187
13/01/2016,R22ENE16-1,R22ENE16-1,BCRP,PEN,105.135,0.635,,0.208,1051.351,1051.351,0,22/01/2016,21/10/2015,0,0,0.635,,21/10/2015,22/01/2016,0.024
13/01/2016,R22FEB16-1,R22FEB16-1,BCRP,PEN,100.858,0.664,,0.215,1008.577,1008.577,0,22/02/2016,22/12/2015,0,0,0.664,,22/12/2015,22/02/2016,0.11
13/01/2016,R23FEB16-1,R23FEB16-1,BCRP,PEN,100.888,0.661,,0.207,1008.878,1008.878,0,23/02/2016,23/12/2015,0,0,0.661,,23/12/2015,23/02/2016,0.113
13/01/2016,R23MAR16-1,R23MAR16-1,BCRP,PEN,100.904,0.651,,0.18,1009.042,1009.042,0,23/03/2016,24/12/2015,0,0,0.651,,24/12/2015,23/03/2016,0.192
13/01/2016,R26ENE16-1,R26ENE16-1,BCRP,PEN,104.814,0.312,,-0.118,1048.136,1048.136,0,26/01/2016,23/10/2015,0,0,0.312,,23/10/2015,26/01/2016,0.034
13/01/2016,R27ENE16-1,R27ENE16-1,BCRP,PEN,104.673,0.764,,0.333,1046.728,1046.728,0,27/01/2016,26/10/2015,0,0,0.764,,26/10/2015,27/01/2016,0.037
13/01/2016,R28ENE16-1,R28ENE16-1,BCRP,PEN,104.667,0.839,,0.407,1046.673,1046.673,0,28/01/2016,26/10/2015,0,0,0.839,,26/10/2015,28/01/2016,0.04
13/01/2016,R29ENE16-1,R29ENE16-1,BCRP,PEN,104.407,0.765,,0.333,1044.068,1044.068,0,29/01/2016,28/10/2015,0,0,0.765,,28/10/2015,29/01/2016,0.043
13/01/2016,R29FEB16-1,R29FEB16-1,BCRP,PEN,100.495,0.705,,0.251,1004.946,1004.946,0,29/02/2016,29/12/2015,0,0,0.705,,29/12/2015,29/02/2016,0.13
13/01/2016,,XS0272106435,BID,PEN,100.882,5.658,,0.625,100882.386,102538.636,1656.25,15/04/2017,26/10/2006,6.625,0,5.658,AAA,15/10/2015,15/04/2016,0.987
13/01/2016,CAF1BC1U,PEP31347M016,CAF,PEN,101.222,6.493,,1.084,29928.353,30862.354,934.001,15/08/2018,26/05/2006,7.531,0,6.493,A+,15/08/2015,15/02/2016,1.265
13/01/2016,,CVL75851M111,CENCOSUD PE,PEN,99.937,7.231,,1.604,999367.071,1013143.112,13776.042,5/5/2018,5/5/2008,7.188,0,7.231,AAA,5/11/2015,5/5/2016,2.172
13/01/2016,,CVL75851M228,CENCOSUD PE,PEN,101.01,6.908,,1.649,1010101.081,1042719.136,32618.056,12/8/2017,23/06/2008,7.625,0,6.908,AAA,12/8/2015,12/2/2016,1.495
13/01/2016,,CVL71800M013,CNCH,PEN,101.891,7.84,,2.141,5094.564,5106.586,12.023,3/7/2018,3/7/2008,8.656,0,7.84,AA+,3/1/2016,3/7/2016,2.306
13/01/2016,COF3DBC10A,PEP11100M252,COFIDE,PEN,74.865,9.521,,1.968,3743.258,3896.536,153.278,28/06/2037,28/06/2012,6.2,0,9.521,AAA,15/07/2015,15/01/2016,8.763
13/01/2016,COF3DBC11A,PEP11100M260,COFIDE,PEN,71.642,8.63,,0.934,3582.119,3724.307,142.188,30/10/2042,30/10/2012,5.625,0,8.63,AAA,15/07/2015,15/01/2016,10.561
13/01/2016,COFI2DCP4A,PEP11100V022,COFIDE,PEN,99.738,5.707,,1.56,4986.911,5160.702,173.792,24/04/2016,30/04/2015,4.85,0,5.707,,30/04/2015,24/04/2016,0.283
13/01/2016,COFI2DCP4B,PEP11100V030,COFIDE,PEN,99.546,5.649,,1.292,4977.313,5093.313,116,17/07/2016,23/07/2015,4.8,0,5.649,,23/07/2015,17/07/2016,0.517
13/01/2016,COFI3DBC9A,PEP11100M245,COFIDE,PEN,87.175,8.612,,1.204,4358.762,4523.165,164.403,27/04/2027,27/04/2012,6.65,0,8.612,AAA,15/07/2015,15/01/2016,7.57
13/01/2016,COFI4DBC2A,PEP11100M278,COFIDE,PEN,63.313,9.027,,1.28,3165.643,3300.879,135.236,30/04/2043,30/04/2013,5.35,0,9.027,AAA,15/07/2015,15/01/2016,11.26
13/01/2016,COFI4DBC5A,PEP11100M286,COFIDE,PEN,91.868,8.063,,1.702,4593.397,4736.217,142.819,30/01/2020,30/01/2015,5.65,0,8.063,AAA,15/07/2015,15/01/2016,3.599
13/01/2016,COFID2BC8A,PEP11100M138,COFIDE,PEN,99.846,6.12,,1.096,1747.305,1773.118,25.813,15/07/2017,1/6/2007,5.9,0,6.12,AAA,15/10/2015,15/01/2016,0.737
13/01/2016,COFID2BC8B,PEP11100M153,COFIDE,PEN,100.287,6.405,,1.144,2507.175,2548.738,41.563,2/4/2018,2/4/2008,6.65,0,6.405,AAA,15/10/2015,15/01/2016,1.079
13/01/2016,COFID3BC1A,PEP11100M195,COFIDE,PEN,100.005,6.056,,1.391,5000.274,5158.26,157.986,24/01/2016,24/01/2011,6.25,0,6.056,AAA,15/07/2015,24/01/2016,0.031
13/01/2016,BANCOMBS21,PEP11900D015,COMERCIO,PEN,85.588,13.894,,7.046,8558.773,8603.439,44.667,28/06/2022,28/06/2012,10.05,0,13.894,BBB+,28/12/2015,28/03/2016,4.717
13/01/2016,BNCOM0BS22,PEP11900D023,COMERCIO,PEN,86.979,13.882,,6.972,8697.882,8770.798,72.917,19/12/2022,19/12/2012,10.5,0,13.882,BBB+,19/12/2015,19/03/2016,4.882
13/01/2016,BNCOM0BS23,PEP11900D031,COMERCIO,PEN,80.043,15.435,,8.511,8004.328,8158.078,153.75,20/02/2023,20/02/2013,10.25,0,15.435,BBB+,20/11/2015,20/02/2016,4.845
13/01/2016,BNCOM0BS24,PEP11900D049,COMERCIO,PEN,80.068,15.416,,8.487,8006.753,8112.1,105.347,7/3/2023,7/3/2013,10.25,0,15.416,BBB+,7/12/2015,7/3/2016,4.891
13/01/2016,CONTI1BS1A,PEP11600D011,CONTINENTAL,PEN,93.144,8.371,,1.456,4657.177,4711.615,54.438,7/5/2022,7/5/2007,5.85,0,8.359,AA+,7/11/2015,7/5/2016,5.274
13/01/2016,CONTI2BA1A,PEP11600K040,CONTINENTAL,PEN,98.833,6.327,,1.187,4941.627,4985.177,43.55,16/05/2017,16/05/2014,5.406,0,6.327,AAA,16/11/2015,16/05/2016,1.318
13/01/2016,CONTI3BC7U,PEP11600M137,CONTINENTAL,PEN,100.984,6.628,,1.005,5049.212,5120.149,70.938,2/5/2018,2/5/2008,7.094,0,6.628,AAA,2/11/2015,2/5/2016,2.167
13/01/2016,CONTI4BC1U,PEP11600M145,CONTINENTAL,PEN,98.164,7.682,,1.291,4908.209,5060.943,152.734,13/08/2020,13/08/2010,7.188,0,7.682,AAA,13/08/2015,13/02/2016,3.919
13/01/2016,CONTI4BC2A,PEP11600M152,CONTINENTAL,PEN,96.566,8.147,,1.628,4828.29,4969.657,141.367,25/08/2020,25/08/2010,7.219,0,8.147,AAA,25/08/2015,25/02/2016,3.942
13/01/2016,CONTI4BC3A,PEP11600M160,CONTINENTAL,PEN,100.399,6.944,,1.179,5019.974,5166.432,146.458,18/08/2018,18/08/2011,7.125,0,6.944,AAA,18/08/2015,18/02/2016,2.385
13/01/2016,CONTI5BC1A,PEP11600M178,CONTINENTAL,PEN,99.867,6.124,,1.18,4993.363,5014.197,20.833,19/12/2016,19/12/2011,6,0,6.124,AAA,19/12/2015,19/06/2016,0.932
13/01/2016,CONTI5BC2A,PEP11600M186,CONTINENTAL,PEN,90.756,8.858,,1.48,4537.779,4563.713,25.933,19/12/2026,19/12/2011,7.469,0,8.858,AAA,19/12/2015,19/06/2016,7.545
13/01/2016,CONTI5BC5U,PEP11600M194,CONTINENTAL,PEN,95.128,7.54,,1.474,4756.403,4825.83,69.427,19/04/2019,19/04/2012,5.813,0,7.54,AAA,19/10/2015,19/04/2016,3.015
13/01/2016,CSCOT1BC4A,PEP16920M043,CREDISCOTIA,PEN,97.542,7.163,,2.167,9754.236,9975.755,221.519,28/01/2017,28/01/2013,4.719,0,7.163,AA,28/07/2015,28/01/2016,1.023
13/01/2016,CSCOT1BS1A,PEP16920D018,CREDISCOTIA,PEN,80.886,10.373,,2.981,8088.636,8423.974,335.339,31/07/2027,31/07/2012,7.406,0,10.373,AA-,31/07/2015,31/01/2016,7.317
13/01/2016,CRED4BC10A,PEP12000M279,CREDITO,PEN,95.166,8.343,,1.52,951.657,960.115,8.458,2/12/2021,2/12/2011,7.25,0,8.343,AAA,2/12/2015,2/6/2016,4.896
13/01/2016,CRED4BC10B,PEP12000M287,CREDITO,PEN,85.45,8.407,,1.402,854.504,869.171,14.667,9/10/2022,9/10/2012,5.5,0,8.407,AAA,9/10/2015,9/4/2016,5.61
13/01/2016,CRED4BC10C,PEP12000M295,CREDITO,PEN,84.698,8.316,,1.284,846.984,853.772,6.788,28/11/2022,28/11/2012,5.313,0,8.316,AAA,28/11/2015,28/05/2016,5.78
13/01/2016,CREDI1BA6A,PEP12000K059,CREDITO,PEN,104.369,6.94,,1.18,5218.444,5282.624,64.179,21/08/2018,21/08/2008,8.719,0,6.94,AAA,21/11/2015,21/02/2016,2.37
13/01/2016,CREDI1BS1A,PEP12000D039,CREDITO,PEN,89.269,8.479,,1.55,8926.946,9011.591,84.645,25/05/2027,25/05/2007,6.219,0,8.479,AA+,25/11/2015,25/05/2016,5.31
13/01/2016,CREDI2BC3A,PEP12000M188,CREDITO,PEN,100.378,7.381,,1.706,10037.847,10104.236,66.389,12/6/2018,12/6/2008,7.469,0,6.051,AAA,12/12/2015,12/3/2016,2.252
13/01/2016,CREDI2BC3B,PEP12000M196,CREDITO,PEN,100.507,8.415,,2.708,10050.679,10057.763,7.083,10/7/2018,10/7/2008,8.5,0,7.315,AAA,10/1/2016,10/4/2016,2.305
13/01/2016,CREDI4BC9A,PEP12000M261,CREDITO,PEN,99.95,6.233,,1.345,999.505,1011.942,12.438,2/11/2016,2/11/2011,6.219,0,6.233,AAA,2/11/2015,2/5/2016,0.801
13/01/2016,,XS0324362267,CREDITO,PEN,100.498,6.847,,1.498,1004.979,1022.904,17.925,15/10/2022,15/10/2007,7.17,0,6.847,A-,15/10/2015,15/04/2016,1.678
13/01/2016,,XS0324362937,CREDITO,PEN,100.498,6.847,,1.498,1004.979,1022.904,17.925,15/10/2022,15/10/2007,7.17,0,6.847,A-,15/10/2015,15/04/2016,1.678
13/01/2016,,XS0370312596,CRPAOTRUST,PEN,74.545,8.852,,2.397,93467.991,93467.991,0,15/11/2022,11/6/2008,0,0,8.852,A-,15/11/2015,15/05/2016,3.287
13/01/2016,CINEP1BC1A,PEP72840M010,Cineplex,PEN,97.207,9.02,,2.928,972.07,988.216,16.146,30/04/2021,30/04/2014,7.75,0,9.02,AA-,30/10/2015,1/2/2016,2.552
13/01/2016,COMPF1CD2A,PEP16820Q012,Compartamos Fin,PEN,94.681,7.2,,2.614,946.812,946.812,0,22/10/2016,28/10/2015,0,0,7.2,,28/10/2015,22/10/2016,0.786
13/01/2016,FCONF1CD3A,PEP16940Q034,Confianza,PEN,98.321,6.351,,2.211,4916.052,4916.052,0,21/04/2016,27/04/2015,0,0,6.351,,27/04/2015,21/04/2016,0.275
13/01/2016,FCONF1CD4A,PEP16940Q042,Confianza,PEN,94.579,7.113,,2.507,4728.937,4728.937,0,31/10/2016,6/11/2015,0,0,7.113,,6/11/2015,31/10/2016,0.811
13/01/2016,FCONF1CD4B,PEP16940Q059,Confianza,PEN,93.795,7.307,,2.622,4689.766,4689.766,0,5/12/2016,11/12/2015,0,0,7.307,,11/12/2015,5/12/2016,0.908
13/01/2016,COSAP1BC1A,PEP73140M014,Cosapi,PEN,101.242,9.26,,2.388,1012.423,1043.459,31.036,17/09/2025,17/09/2015,9.469,0,9.26,AA-,17/09/2015,17/03/2016,4.797
13/01/2016,CRE2TIP1U,PEP80050F259,Credicorp Capit,PEN,94.669,9.146,,2.198,86.927,88.621,1.694,20/01/2027,20/01/2012,7.813,0,9.146,AA,20/10/2015,20/01/2016,4.686
13/01/2016,,CVL80050F026,Credicorp Capit,PEN,92.867,9.892,,2.615,92.867,94.812,1.945,20/01/2032,20/01/2012,8.438,0,9.892,AA,20/10/2015,20/01/2016,6.594
13/01/2016,EDEGE3BC1A,PEP70051M198,EDEGEL S.A.,PEN,90.272,8.336,,1.395,4513.62,4533.785,20.165,21/06/2022,21/06/2007,6.313,0,8.336,AAA,21/12/2015,21/06/2016,5.378
